t,Mxy_coherent,Mxy_incoherent
19.405000000000424,0.14140813052654266,0.1811685562133789
19.455000000000414,0.14139001071453094,0.18116599321365356
19.505000000000404,0.14137427508831024,0.1811634600162506
19.555000000000394,0.14137163758277893,0.18116091191768646
19.605000000000384,0.14137586951255798,0.1811583936214447
19.655000000000374,0.141373872756958,0.18115586042404175
19.705000000000364,0.1413617581129074,0.18115335702896118
19.755000000000354,0.14134661853313446,0.18115085363388062
19.805000000000344,0.14134156703948975,0.18114836513996124
19.855000000000334,0.14135326445102692,0.18114587664604187
19.905000000000324,0.1413709968328476,0.1811434030532837
19.955000000000314,0.14138035476207733,0.1811409443616867
20.005000000000305,0.14137759804725647,0.18113848567008972
20.055000000000295,0.14137184619903564,0.18113604187965393
20.105000000000285,0.1413724571466446,0.18113359808921814
20.155000000000275,0.14138124883174896,0.18113115429878235
20.205000000000265,0.14138832688331604,0.18112874031066895
20.255000000000255,0.1413831114768982,0.18112632632255554
20.305000000000245,0.14136642217636108,0.18112391233444214
20.355000000000235,0.14135068655014038,0.18112151324748993
20.405000000000225,0.14134497940540314,0.18111911416053772
20.455000000000215,0.14135079085826874,0.1811167448759079
20.505000000000205,0.141357421875,0.18111436069011688
20.555000000000195,0.1413549780845642,0.18111199140548706
20.605000000000185,0.14134594798088074,0.18110963702201843
20.655000000000175,0.14134015142917633,0.1811072826385498
20.705000000000165,0.14134472608566284,0.18110494315624237
20.755000000000155,0.141357883810997,0.18110261857509613
20.805000000000145,0.1413663923740387,0.1811002790927887
20.855000000000135,0.14136332273483276,0.18109795451164246
20.905000000000125,0.14135323464870453,0.1810956597328186
20.955000000000116,0.14134608209133148,0.18109333515167236
21.005000000000106,0.1413467973470688,0.1810910403728485
21.055000000000096,0.14135058224201202,0.18108874559402466
21.105000000000086,0.14134687185287476,0.1810864806175232
21.155000000000076,0.1413317769765854,0.18108420073986053
21.205000000000066,0.14131224155426025,0.18108192086219788
21.255000000000056,0.14129804074764252,0.1810796558856964
21.305000000000046,0.14129318296909332,0.18107742071151733
