t,h_cross
0.0025,1.2434497875801753e-14
1.2524999999999844,-1.0037304321031115e-11
2.5024999999999578,-4.4516127672977746e-08
3.752499999999931,-2.322730142623186e-05
5.002500000000082,-0.007050871849060059
6.2525000000002775,-0.07218003273010254
7.502500000000473,-0.062242984771728516
8.752500000000401,-0.09289312362670898
10.002500000000152,-0.1365523338317871
11.252499999999904,-0.16789913177490234
12.502499999999655,-0.19523358345031738
13.752499999999406,-0.05922985076904297
15.002499999999158,0.3982119560241699
16.25249999999909,0.8878889083862305
17.502499999999728,0.3455204963684082
18.752500000000367,0.6425721645355225
20.002500000001007,1.5084447860717773
21.252500000001646,1.9934403896331787
22.502500000002286,2.4394993782043457
23.752500000002925,2.989225387573242
25.002500000003565,3.6887621879577637
26.252500000004204,4.575668811798096
27.502500000004844,5.690351963043213
28.752500000005483,7.0799455642700195
30.002500000006123,8.80026626586914
31.252500000006762,10.917364120483398
32.502500000006684,13.508630752563477
33.75250000000555,16.66387939453125
35.00250000000441,20.485828399658203
36.25250000000327,25.09041976928711
37.50250000000214,30.605670928955078
38.752500000001,37.16995620727539
40.00249999999986,44.92904281616211
41.252499999998726,54.030540466308594
42.50249999999759,64.61845397949219
43.75249999999645,76.82451629638672
45.002499999995315,90.75947570800781
46.25249999999418,106.50230407714844
47.50249999999304,124.08741760253906
48.752499999991905,143.49118041992188
50.00249999999077,164.61483764648438
51.25249999998963,187.271484375
52.502499999988494,211.168701171875
53.75249999998736,235.91119384765625
55.00249999998622,261.0173034667969
56.25249999998508,285.9698486328125
57.50249999998395,310.29248046875
58.75249999998281,333.6486511230469
60.00249999998167,355.9417724609375
61.252499999980536,377.38092041015625
62.5024999999794,398.50994873046875
63.75249999997826,420.1627197265625
65.00249999997713,443.37139892578125
66.252499999976,469.1990051269531
67.50249999997486,498.49334716796875
68.75249999997372,531.597412109375
70.00249999997258,568.091064453125
71.25249999997145,606.6719360351562
72.50249999997031,645.314208984375
73.75249999996917,681.7181396484375
75.00249999996804,713.9439697265625
76.2524999999669,740.967041015625
77.50249999996576,762.9301147460938
78.75249999996463,781.02880859375
80.00249999996349,797.0689086914062
81.25249999996235,812.8822631835938
82.50249999996122,829.7229614257812
83.75249999996008,847.81201171875
85.00249999995894,866.1089477539062
86.2524999999578,882.4166259765625
87.50249999995667,893.8387451171875
88.75249999995553,897.49462890625
90.0024999999544,891.2266845703125
91.25249999995326,874.1350708007812
92.50249999995212,846.7499389648438
93.75249999995098,810.939208984375
95.00249999994985,769.64111328125
96.25249999994871,726.4718017578125
97.50249999994757,685.2817993164062
98.75249999994644,649.620361328125
100.0024999999453,622.1793212890625
101.25249999994416,604.382568359375
102.50249999994303,596.2215576171875
103.75249999994189,596.445556640625
105.00249999994075,603.0186157226562
106.25249999993962,613.6025390625
107.50249999993848,626.0206298828125
108.75249999993734,638.5325927734375
110.0024999999362,650.0413818359375
111.25249999993507,660.1828002929688
112.50249999993393,669.3407592773438
113.7524999999328,678.5594482421875
115.00249999993166,689.2620239257812
116.25249999993052,702.8353271484375
117.50249999992938,720.1829833984375
118.75249999992825,741.403076171875
120.00249999992711,765.7064208984375
121.25249999992597,791.661376953125
122.50249999992484,817.6046752929688
123.7524999999237,842.0296630859375
