t,binary_sep
0.0025,5.784633636474609
1.2524999999999844,5.9540228843688965
2.5024999999999578,6.201817989349365
3.752499999999931,6.566617012023926
5.002500000000082,6.941277027130127
6.2525000000002775,7.161701679229736
7.502500000000473,7.232378005981445
8.752500000000401,7.2897868156433105
10.002500000000152,7.345389366149902
11.252499999999904,7.408419609069824
12.502499999999655,7.492931365966797
13.752499999999406,7.608588695526123
15.002499999999158,7.70108699798584
16.25249999999909,7.7419610023498535
17.502499999999728,7.781201362609863
18.752500000000367,7.83371639251709
20.002500000001007,7.893322944641113
21.252500000001646,7.955453395843506
22.502500000002286,8.019914627075195
23.752500000002925,8.086833953857422
25.002500000003565,8.15649700164795
26.252500000004204,8.229456901550293
27.502500000004844,8.306351661682129
28.752500000005483,8.387548446655273
30.002500000006123,8.472736358642578
31.252500000006762,8.560647010803223
32.502500000006684,8.64917278289795
33.75250000000555,8.735919952392578
35.00250000000441,8.8190279006958
36.25250000000327,8.897740364074707
37.50250000000214,8.972290992736816
38.752500000001,9.0430269241333
40.00249999999986,9.109368324279785
41.252499999998726,9.16943359375
42.50249999999759,9.220860481262207
43.75249999999645,9.262489318847656
45.002499999995315,9.295860290527344
46.25249999999418,9.325203895568848
47.50249999999304,9.355381965637207
48.752499999991905,9.38883113861084
50.00249999999077,9.423766136169434
51.25249999998963,9.455228805541992
52.502499999988494,9.478496551513672
53.75249999998736,9.492579460144043
55.00249999998622,9.501788139343262
56.25249999998508,9.514610290527344
57.50249999998395,9.54058837890625
58.75249999998281,9.58663272857666
60.00249999998167,9.654502868652344
61.252499999980536,9.740506172180176
62.5024999999794,9.837200164794922
63.75249999997826,9.935931205749512
65.00249999997713,10.028996467590332
66.252499999976,10.111082077026367
67.50249999997486,10.17990493774414
68.75249999997372,10.23591423034668
70.00249999997258,10.281007766723633
71.25249999997145,10.316827774047852
72.50249999997031,10.343674659729004
73.75249999996917,10.360655784606934
75.00249999996804,10.366867065429688
76.2524999999669,10.362773895263672
77.50249999996576,10.351030349731445
78.75249999996463,10.336347579956055
80.00249999996349,10.324363708496094
81.25249999996235,10.3198881149292
82.50249999996122,10.325175285339355
83.75249999996008,10.33907413482666
85.00249999995894,10.357641220092773
86.2524999999578,10.375895500183105
87.50249999995667,10.389860153198242
88.75249999995553,10.397893905639648
90.0024999999544,10.400800704956055
91.25249999995326,10.400903701782227
92.50249999995212,10.400681495666504
93.75249999995098,10.401586532592773
95.00249999994985,10.403573989868164
96.25249999994871,10.405450820922852
97.50249999994757,10.405778884887695
98.75249999994644,10.403800010681152
100.0024999999453,10.399921417236328
101.25249999994416,10.395501136779785
102.50249999994303,10.392096519470215
103.75249999994189,10.390578269958496
105.00249999994075,10.390697479248047
106.25249999993962,10.391316413879395
107.50249999993848,10.391157150268555
108.75249999993734,10.389531135559082
110.0024999999362,10.386653900146484
111.25249999993507,10.383406639099121
112.50249999993393,10.38076114654541
113.7524999999328,10.379199981689453
115.00249999993166,10.378561973571777
116.25249999993052,10.378296852111816
117.50249999992938,10.377968788146973
118.75249999992825,10.377518653869629
120.00249999992711,10.377220153808594
121.25249999992597,10.377333641052246
122.50249999992484,10.377840042114258
123.7524999999237,10.378399848937988
