t,h_plus
0.0025,4.359668949002979e-22
1.2524999999999844,6.948713772086803e-21
2.5024999999999578,1.245285604438407e-16
3.752499999999931,1.319069907555065e-13
5.002500000000082,2.971067281087869e-10
6.2525000000002775,8.87746267608236e-08
7.502500000000473,1.6301259165629745e-05
8.752500000000401,0.003010045737028122
10.002500000000152,0.2700168788433075
11.252499999999904,7.4266862869262695
12.502499999999655,43.00140380859375
13.752499999999406,221.61813354492188
15.002499999999158,4683.7939453125
16.25249999999909,18534.751953125
17.502499999999728,5778.490234375
18.752500000000367,3116.2705078125
20.002500000001007,-2825.5361328125
21.252500000001646,-4982.8896484375
22.502500000002286,1134.0087890625
23.752500000002925,2965.6240234375
25.002500000003565,1071.1796875
26.252500000004204,1293.46875
27.502500000004844,1028.400390625
28.752500000005483,943.337890625
30.002500000006123,589.0693359375
31.252500000006762,369.32421875
32.502500000006684,814.7783203125
33.75250000000555,1519.587890625
35.00250000000441,2594.0625
36.25250000000327,3731.2080078125
37.50250000000214,4464.84375
38.752500000001,4940.2666015625
40.00249999999986,5387.388671875
41.252499999998726,5423.0126953125
42.50249999999759,5052.9892578125
43.75249999999645,4199.62890625
45.002499999995315,3183.1435546875
46.25249999999418,2360.494140625
47.50249999999304,1783.0693359375
48.752499999991905,1291.173828125
50.00249999999077,767.0703125
51.25249999998963,289.650390625
52.502499999988494,-144.03515625
53.75249999998736,-545.12109375
55.00249999998622,-955.947265625
56.25249999998508,-1386.333984375
57.50249999998395,-1811.943359375
58.75249999998281,-2198.1669921875
60.00249999998167,-2472.75
61.252499999980536,-2555.384765625
62.5024999999794,-2577.060546875
63.75249999997826,-2572.619140625
65.00249999997713,-2534.2373046875
66.252499999976,-2510.310546875
67.50249999997486,-2465.9892578125
68.75249999997372,-2344.8125
70.00249999997258,-2186.3740234375
71.25249999997145,-1960.091796875
72.50249999997031,-1675.576171875
73.75249999996917,-1363.37109375
75.00249999996804,-1103.01953125
76.2524999999669,-942.7744140625
77.50249999996576,-808.591796875
78.75249999996463,-613.3486328125
80.00249999996349,-305.14453125
81.25249999996235,-17.6328125
82.50249999996122,258.8671875
83.75249999996008,517.6533203125
85.00249999995894,771.791015625
86.2524999999578,1026.8876953125
87.50249999995667,1330.5
88.75249999995553,1641.5009765625
90.0024999999544,1914.58203125
91.25249999995326,2135.404296875
92.50249999995212,2310.3173828125
93.75249999995098,2454.615234375
95.00249999994985,2603.4794921875
96.25249999994871,2745.982421875
97.50249999994757,2865.9072265625
98.75249999994644,2945.98828125
100.0024999999453,2968.884765625
101.25249999994416,2950.9921875
102.50249999994303,2919.0380859375
103.75249999994189,2877.8642578125
105.00249999994075,2804.826171875
106.25249999993962,2725.603515625
107.50249999993848,2645.9130859375
108.75249999993734,2557.974609375
110.0024999999362,2468.69140625
111.25249999993507,2341.8203125
112.50249999993393,2203.197265625
113.7524999999328,2058.5478515625
115.00249999993166,1940.2255859375
116.25249999993052,1844.4462890625
117.50249999992938,1765.9384765625
118.75249999992825,1681.994140625
120.00249999992711,1584.712890625
121.25249999992597,1470.96484375
122.50249999992484,1355.8330078125
123.7524999999237,1241.6982421875
