t,central_lapse
0.0025,0.7463850975036621
1.2524999999999844,0.7198662757873535
2.5024999999999578,0.6347721815109253
3.752499999999931,0.5604924559593201
5.002500000000082,0.5031381845474243
6.2525000000002775,0.4575057923793793
7.502500000000473,0.42033958435058594
8.752500000000401,0.3894907832145691
10.002500000000152,0.36348211765289307
11.252499999999904,0.3412640392780304
12.502499999999655,0.32206976413726807
13.752499999999406,0.30532583594322205
15.002499999999158,0.29059576988220215
16.25249999999909,0.27754026651382446
17.502499999999728,0.2658926546573639
18.752500000000367,0.25543954968452454
20.002500000001007,0.246008962392807
21.252500000001646,0.23746009171009064
22.502500000002286,0.2296769618988037
23.752500000002925,0.22256308794021606
25.002500000003565,0.21603751182556152
26.252500000004204,0.21003177762031555
27.502500000004844,0.2044876664876938
28.752500000005483,0.19935540854930878
30.002500000006123,0.19459210336208344
31.252500000006762,0.19016064703464508
32.502500000006684,0.18602870404720306
33.75250000000555,0.1821681261062622
35.00250000000441,0.17855410277843475
36.25250000000327,0.17516472935676575
37.50250000000214,0.171980619430542
38.752500000001,0.16898487508296967
40.00249999999986,0.1661621481180191
41.252499999998726,0.16349859535694122
42.50249999999759,0.16098201274871826
43.75249999999645,0.15860135853290558
45.002499999995315,0.15634649991989136
46.25249999999418,0.1542084962129593
47.50249999999304,0.1521793007850647
48.752499999991905,0.1502515822649002
50.00249999999077,0.14841844141483307
51.25249999998963,0.1466735601425171
52.502499999988494,0.14501146972179413
53.75249999998736,0.14342673122882843
55.00249999998622,0.14191460609436035
56.25249999998508,0.14047059416770935
57.50249999998395,0.13909077644348145
58.75249999998281,0.13777117431163788
60.00249999998167,0.13650847971439362
61.252499999980536,0.1352994292974472
62.5024999999794,0.13414117693901062
63.75249999997826,0.1330309361219406
65.00249999997713,0.13196611404418945
66.252499999976,0.13094419240951538
67.50249999997486,0.1299632042646408
68.75249999997372,0.1290207803249359
70.00249999997258,0.1281149983406067
71.25249999997145,0.1272439807653427
72.50249999997031,0.12640619277954102
73.75249999996917,0.1255999356508255
75.00249999996804,0.1248234361410141
76.2524999999669,0.12407492846250534
77.50249999996576,0.12335357815027237
78.75249999996463,0.12265807390213013
80.00249999996349,0.12198729068040848
81.25249999996235,0.12134002149105072
82.50249999996122,0.12071526795625687
83.75249999996008,0.12011197954416275
85.00249999995894,0.11952915042638779
86.2524999999578,0.11896592378616333
87.50249999995667,0.1184215098619461
88.75249999995553,0.11789511889219284
90.0024999999544,0.1173858493566513
91.25249999995326,0.11689326167106628
92.50249999995212,0.11641644686460495
93.75249999995098,0.11595483124256134
95.00249999994985,0.11550779640674591
96.25249999994871,0.11507467180490494
97.50249999994757,0.11465515941381454
98.75249999994644,0.1142483577132225
100.0024999999453,0.11385419964790344
101.25249999994416,0.11347191035747528
102.50249999994303,0.11310108006000519
103.75249999994189,0.11274129897356033
105.00249999994075,0.11239205300807953
106.25249999993962,0.11205308884382248
107.50249999993848,0.11172401160001755
108.75249999993734,0.1114041730761528
110.0024999999362,0.11109369248151779
111.25249999993507,0.1107918843626976
112.50249999993393,0.11049839854240417
113.7524999999328,0.11021316796541214
115.00249999993166,0.10993590205907822
116.25249999993052,0.10966623574495316
117.50249999992938,0.10940390080213547
118.75249999992825,0.10914869606494904
120.00249999992711,0.10890048742294312
121.25249999992597,0.10865901410579681
122.50249999992484,0.10842389613389969
123.7524999999237,0.10819510370492935
