t,h_cross
0.0025,7.888609052210118e-30
1.2524999999999844,2.211965978239717e-27
2.5024999999999578,-5.892369394733208e-23
3.752499999999931,5.18542982397242e-20
5.002500000000082,-2.605066769939546e-16
6.2525000000002775,-6.414868636284154e-13
7.502500000000473,-6.466365221058368e-10
8.752500000000401,-3.731547622010112e-07
10.002500000000152,-9.084492921829224e-05
11.252499999999904,-0.004849046468734741
12.502499999999655,-0.03181171417236328
13.752499999999406,0.6398181915283203
15.002499999999158,56.85206604003906
16.25249999999909,2090.0859375
17.502499999999728,5771.6318359375
18.752500000000367,8631.421875
20.002500000001007,11660.201171875
21.252500000001646,12770.064453125
22.502500000002286,8931.072265625
23.752500000002925,8137.97705078125
25.002500000003565,8125.51318359375
26.252500000004204,8416.3642578125
27.502500000004844,8386.21484375
28.752500000005483,7096.96875
30.002500000006123,5655.9140625
31.252500000006762,4543.46923828125
32.502500000006684,3401.04833984375
33.75250000000555,2401.68505859375
35.00250000000441,1913.98291015625
36.25250000000327,1702.4736328125
37.50250000000214,1554.03125
38.752500000001,1182.123046875
40.00249999999986,758.2421875
41.252499999998726,596.3623046875
42.50249999999759,597.83837890625
43.75249999999645,597.02685546875
45.002499999995315,453.1083984375
46.25249999999418,242.34912109375
47.50249999999304,64.1064453125
48.752499999991905,-223.66748046875
50.00249999999077,-597.36962890625
51.25249999998963,-942.8447265625
52.502499999988494,-1290.20947265625
53.75249999998736,-1621.80126953125
55.00249999998622,-1940.0576171875
56.25249999998508,-2198.37890625
57.50249999998395,-2358.6357421875
58.75249999998281,-2469.9130859375
60.00249999998167,-2611.587890625
61.252499999980536,-2744.82177734375
62.5024999999794,-2851.5078125
63.75249999997826,-2953.3125
65.00249999997713,-3039.6220703125
66.252499999976,-3040.18505859375
67.50249999997486,-2931.75244140625
68.75249999997372,-2696.95751953125
70.00249999997258,-2312.4775390625
71.25249999997145,-1800.6416015625
72.50249999997031,-1242.99853515625
73.75249999996917,-682.171875
75.00249999996804,-165.544921875
76.2524999999669,337.05078125
77.50249999996576,825.25390625
78.75249999996463,1281.6064453125
80.00249999996349,1775.74072265625
81.25249999996235,2192.60986328125
82.50249999996122,2416.6953125
83.75249999996008,2494.853515625
85.00249999995894,2465.14404296875
86.2524999999578,2311.91455078125
87.50249999995667,2022.34423828125
88.75249999995553,1684.08447265625
90.0024999999544,1357.61962890625
91.25249999995326,1091.25146484375
92.50249999995212,855.630859375
93.75249999995098,648.08837890625
95.00249999994985,500.69189453125
96.25249999994871,430.23779296875
97.50249999994757,433.6552734375
98.75249999994644,493.77197265625
100.0024999999453,607.306640625
101.25249999994416,728.4775390625
102.50249999994303,834.90380859375
103.75249999994189,929.2392578125
105.00249999994075,1008.02734375
106.25249999993962,1031.20947265625
107.50249999993848,989.57568359375
108.75249999993734,932.52099609375
110.0024999999362,876.76171875
111.25249999993507,836.12158203125
112.50249999993393,794.05029296875
113.7524999999328,750.8505859375
115.00249999993166,738.712890625
116.25249999993052,761.88818359375
117.50249999992938,803.59130859375
118.75249999992825,826.0771484375
120.00249999992711,849.0419921875
121.25249999992597,865.17919921875
122.50249999992484,888.36572265625
123.7524999999237,919.5966796875
