t,h_cross
0.0025,-1.1368683772161603e-12
1.2524999999999844,-2.79751475318335e-08
2.5024999999999578,-2.853886689990759e-05
3.752499999999931,-0.00904751569032669
5.002500000000082,-0.08798027038574219
6.2525000000002775,-0.03377652168273926
7.502500000000473,-0.03514266014099121
8.752500000000401,-0.05264902114868164
10.002500000000152,-0.08008480072021484
11.252499999999904,-0.08753299713134766
12.502499999999655,-0.08783578872680664
13.752499999999406,-0.07660245895385742
15.002499999999158,-0.0321192741394043
16.25249999999909,0.037795186042785645
17.502499999999728,0.08507657051086426
18.752500000000367,0.07402974367141724
20.002500000001007,0.04324913024902344
21.252500000001646,0.023556947708129883
22.502500000002286,0.017603516578674316
23.752500000002925,0.019918084144592285
25.002500000003565,0.025758087635040283
26.252500000004204,0.03461265563964844
27.502500000004844,0.04669344425201416
28.752500000005483,0.06251192092895508
30.002500000006123,0.08278846740722656
31.252500000006762,0.10844647884368896
32.502500000006684,0.14062368869781494
33.75250000000555,0.1807166337966919
35.00250000000441,0.23041725158691406
36.25250000000327,0.29178643226623535
37.50250000000214,0.36733222007751465
38.752500000001,0.460113525390625
40.00249999999986,0.5738492012023926
41.252499999998726,0.7131004333496094
42.50249999999759,0.883446216583252
43.75249999999645,1.091700553894043
45.002499999995315,1.346214771270752
46.25249999999418,1.6571431159973145
47.50249999999304,2.0366291999816895
48.752499999991905,2.4988574981689453
50.00249999999077,3.059880256652832
51.25249999998963,3.7370452880859375
52.502499999988494,4.548602104187012
53.75249999998736,5.513271331787109
55.00249999998622,6.650012969970703
56.25249999998508,7.976986885070801
57.50249999998395,9.508617401123047
58.75249999998281,11.250117301940918
60.00249999998167,13.189775466918945
61.252499999980536,15.291805267333984
62.5024999999794,17.494728088378906
63.75249999997826,19.71670150756836
65.00249999997713,21.86978530883789
66.252499999976,23.87515640258789
67.50249999997486,25.673667907714844
68.75249999997372,27.21914291381836
70.00249999997258,28.450031280517578
71.25249999997145,29.24666976928711
72.50249999997031,29.39605712890625
73.75249999996917,28.592552185058594
75.00249999996804,26.47675323486328
76.2524999999669,22.688262939453125
77.50249999996576,16.908111572265625
78.75249999996463,8.896446228027344
80.00249999996349,-1.4414520263671875
81.25249999996235,-13.955223083496094
82.50249999996122,-28.14545440673828
83.75249999996008,-43.112571716308594
85.00249999995894,-57.61217498779297
86.2524999999578,-70.21621704101562
87.50249999995667,-79.55186462402344
88.75249999995553,-84.55473327636719
90.0024999999544,-84.68466186523438
91.25249999995326,-80.048828125
92.50249999995212,-71.38981628417969
93.75249999995098,-59.92262268066406
95.00249999994985,-47.035888671875
96.25249999994871,-33.95075988769531
97.50249999994757,-21.469375610351562
98.75249999994644,-9.898773193359375
100.0024999999453,0.85693359375
101.25249999994416,11.027496337890625
102.50249999994303,20.703369140625
103.75249999994189,29.654739379882812
105.00249999994075,37.324066162109375
106.25249999993962,42.99711608886719
107.50249999993848,46.09564208984375
108.75249999993734,46.42967224121094
110.0024999999362,44.29498291015625
111.25249999993507,40.375457763671875
112.50249999993393,35.514678955078125
113.7524999999328,30.43560791015625
115.00249999993166,25.57855224609375
116.25249999993052,21.099853515625
117.50249999992938,17.0174560546875
118.75249999992825,13.38934326171875
120.00249999992711,10.45672607421875
121.25249999992597,8.6044921875
122.50249999992484,8.2098388671875
123.7524999999237,9.393768310546875
