t,central_lapse
0.0025,0.9577983617782593
1.2524999999999844,0.8440383672714233
2.5024999999999578,0.3759270906448364
3.752499999999931,0.10000000149011612
5.002500000000082,0.10000000149011612
6.2525000000002775,0.10000000149011612
7.502500000000473,0.10000000149011612
8.752500000000401,0.10000000149011612
10.002500000000152,0.10000000149011612
11.252499999999904,0.10000000149011612
12.502499999999655,0.10000000149011612
13.752499999999406,0.10000000149011612
15.002499999999158,0.10000000149011612
16.25249999999909,0.10000000149011612
17.502499999999728,0.10000000149011612
18.752500000000367,0.10000000149011612
20.002500000001007,0.10000000149011612
21.252500000001646,0.10000000149011612
22.502500000002286,0.10000000149011612
23.752500000002925,0.10000000149011612
25.002500000003565,0.10000000149011612
26.252500000004204,0.10000000149011612
27.502500000004844,0.10000000149011612
28.752500000005483,0.10000000149011612
30.002500000006123,0.10000000149011612
31.252500000006762,0.10000000149011612
32.502500000006684,0.10000000149011612
33.75250000000555,0.10000000149011612
35.00250000000441,0.10000000149011612
36.25250000000327,0.10000000149011612
37.50250000000214,0.10000000149011612
38.752500000001,0.10000000149011612
40.00249999999986,0.10000000149011612
41.252499999998726,0.10000000149011612
42.50249999999759,0.10000000149011612
43.75249999999645,0.10000000149011612
45.002499999995315,0.10000000149011612
46.25249999999418,0.10000000149011612
47.50249999999304,0.10000000149011612
48.752499999991905,0.10000000149011612
50.00249999999077,0.10000000149011612
51.25249999998963,0.10000000149011612
52.502499999988494,0.10000000149011612
53.75249999998736,0.10000000149011612
55.00249999998622,0.10000000149011612
56.25249999998508,0.10000000149011612
57.50249999998395,0.10000000149011612
58.75249999998281,0.10000000149011612
60.00249999998167,0.10000000149011612
61.252499999980536,0.10000000149011612
62.5024999999794,0.10000000149011612
63.75249999997826,0.10000000149011612
65.00249999997713,0.10000000149011612
66.252499999976,0.10000000149011612
67.50249999997486,0.10000000149011612
68.75249999997372,0.10000000149011612
70.00249999997258,0.10000000149011612
71.25249999997145,0.10000000149011612
72.50249999997031,0.10000000149011612
73.75249999996917,0.10000000149011612
75.00249999996804,0.10000000149011612
76.2524999999669,0.10000000149011612
77.50249999996576,0.10000000149011612
78.75249999996463,0.10000000149011612
80.00249999996349,0.10000000149011612
81.25249999996235,0.10000000149011612
82.50249999996122,0.10000000149011612
83.75249999996008,0.10000000149011612
85.00249999995894,0.10000000149011612
86.2524999999578,0.10000000149011612
87.50249999995667,0.10000000149011612
88.75249999995553,0.10000000149011612
90.0024999999544,0.10000000149011612
91.25249999995326,0.10000000149011612
92.50249999995212,0.10000000149011612
93.75249999995098,0.10000000149011612
95.00249999994985,0.10000000149011612
96.25249999994871,0.10000000149011612
97.50249999994757,0.10000000149011612
98.75249999994644,0.10000000149011612
100.0024999999453,0.10000000149011612
101.25249999994416,0.10000000149011612
102.50249999994303,0.10000000149011612
103.75249999994189,0.10000000149011612
105.00249999994075,0.10000000149011612
106.25249999993962,0.10000000149011612
107.50249999993848,0.10000000149011612
108.75249999993734,0.10000000149011612
110.0024999999362,0.10000000149011612
111.25249999993507,0.10000000149011612
112.50249999993393,0.10000000149011612
113.7524999999328,0.10000000149011612
115.00249999993166,0.10000000149011612
116.25249999993052,0.10000000149011612
117.50249999992938,0.10000000149011612
118.75249999992825,0.10000000149011612
120.00249999992711,0.10000000149011612
121.25249999992597,0.10000000149011612
122.50249999992484,0.10000000149011612
123.7524999999237,0.10000000149011612
