t,circ_pol
0.0025,2.6191104309281323e-09
1.2524999999999844,1.5886965122010286e-07
2.5024999999999578,1.092640835153274e-05
3.752499999999931,0.00023992008617843688
5.002500000000082,0.0018710508126559122
6.2525000000002775,0.002975916556092773
7.502500000000473,0.002890902122802722
8.752500000000401,0.0017105829524600475
10.002500000000152,0.001349365481015391
11.252499999999904,0.0011180706840457535
12.502499999999655,0.006761267169295635
13.752499999999406,0.0123456151390323
15.002499999999158,0.03049622724637333
16.25249999999909,0.029536472259859368
17.502499999999728,0.10239076745159202
18.752500000000367,0.21993679766013552
20.002500000001007,0.2732208611395975
21.252500000001646,0.2555117848290384
22.502500000002286,0.3193589399013994
23.752500000002925,0.36945393257918213
25.002500000003565,0.37407038744074483
26.252500000004204,0.35794472687951767
27.502500000004844,0.3265788041607966
28.752500000005483,0.2964908943662789
30.002500000006123,0.2829710337317746
31.252500000006762,0.2799966391270019
32.502500000006684,0.2808733519944674
33.75250000000555,0.27605314958549937
35.00250000000441,0.26793956055343243
36.25250000000327,0.2629978220783871
37.50250000000214,0.26270925813242546
38.752500000001,0.26614168426505436
40.00249999999986,0.26952950962892286
41.252499999998726,0.26933823335475804
42.50249999999759,0.26541356091735624
43.75249999999645,0.25818540977538557
45.002499999995315,0.250499828147295
46.25249999999418,0.24452350528321048
47.50249999999304,0.23753148262721605
48.752499999991905,0.22795848846475728
50.00249999999077,0.21932020887697717
51.25249999998963,0.2151221732777846
52.502499999988494,0.21291478147805995
53.75249999998736,0.2097378965678825
55.00249999998622,0.20251613980596356
56.25249999998508,0.1914762545985076
57.50249999998395,0.1828445432158058
58.75249999998281,0.17719709177479523
60.00249999998167,0.17528298761306538
61.252499999980536,0.180506810890154
62.5024999999794,0.19624999023364187
63.75249999997826,0.2247625001830899
65.00249999997713,0.26183740144097334
66.252499999976,0.30114988257131514
67.50249999997486,0.34432877249773935
68.75249999997372,0.38831694048492066
70.00249999997258,0.43384911605446835
71.25249999997145,0.47389241742173444
72.50249999997031,0.4990867997081016
73.75249999996917,0.512527803566248
75.00249999996804,0.525075436557705
76.2524999999669,0.5385913301795662
77.50249999996576,0.5512380864910335
78.75249999996463,0.5614000550440333
80.00249999996349,0.5701370513566153
81.25249999996235,0.5799838383704035
82.50249999996122,0.5905724175755945
83.75249999996008,0.6075061353748182
85.00249999995894,0.6296232513417906
86.2524999999578,0.6508960192369294
87.50249999995667,0.666411060308403
88.75249999995553,0.6738350326860681
90.0024999999544,0.6744961428858552
91.25249999995326,0.6723086567657406
92.50249999995212,0.6713893945576096
93.75249999995098,0.6731985072087061
95.00249999994985,0.6770286901458944
96.25249999994871,0.6814420105184688
97.50249999994757,0.6850222719411119
98.75249999994644,0.6892503205067523
100.0024999999453,0.6957476123539683
101.25249999994416,0.7044925245998398
102.50249999994303,0.7146989168500767
103.75249999994189,0.7251891203964229
105.00249999994075,0.7335167701296628
106.25249999993962,0.7387729321287019
107.50249999993848,0.7410693795649509
108.75249999993734,0.7409669472617526
110.0024999999362,0.7395150399650986
111.25249999993507,0.7379672162428891
112.50249999993393,0.7368949158381247
113.7524999999328,0.7358413200761961
115.00249999993166,0.7317106159280214
116.25249999993052,0.7234618750475611
117.50249999992938,0.714228931725033
118.75249999992825,0.7080495496982422
120.00249999992711,0.7055167102705449
121.25249999992597,0.7060225312183811
122.50249999992484,0.7087776750909343
123.7524999999237,0.711846848832737
