t,h_plus
0.0025,5.671236431226134e-05
1.2524999999999844,3.1735347874928266e-05
2.5024999999999578,0.0028711874037981033
3.752499999999931,0.35265082120895386
5.002500000000082,19.02890396118164
6.2525000000002775,51.54895782470703
7.502500000000473,44.77083969116211
8.752500000000401,30.282791137695312
10.002500000000152,11.834394454956055
11.252499999999904,7.688572883605957
12.502499999999655,7.571507453918457
13.752499999999406,7.199975967407227
15.002499999999158,6.047026634216309
16.25249999999909,3.910658836364746
17.502499999999728,0.7414976358413696
18.752500000000367,-2.736473798751831
20.002500000001007,-5.3048906326293945
21.252500000001646,-6.279990196228027
22.502500000002286,-5.822927474975586
23.752500000002925,-4.882757186889648
25.002500000003565,-4.080887317657471
26.252500000004204,-3.394239902496338
27.502500000004844,-2.7671761512756348
28.752500000005483,-2.2626562118530273
30.002500000006123,-1.9204658269882202
31.252500000006762,-1.72001051902771
32.502500000006684,-1.621309757232666
33.75250000000555,-1.5890547037124634
35.00250000000441,-1.595531702041626
36.25250000000327,-1.6187164783477783
37.50250000000214,-1.6406559944152832
38.752500000001,-1.646836280822754
40.00249999999986,-1.6269152164459229
41.252499999998726,-1.5765106678009033
42.50249999999759,-1.4981354475021362
43.75249999999645,-1.399757742881775
45.002499999995315,-1.291581153869629
46.25249999999418,-1.1830050945281982
47.50249999999304,-1.0810232162475586
48.752499999991905,-0.9898937344551086
50.00249999999077,-0.9112882614135742
51.25249999998963,-0.8449500799179077
52.502499999988494,-0.7895114421844482
53.75249999998736,-0.7431648969650269
55.00249999998622,-0.7040344476699829
56.25249999998508,-0.6704226732254028
57.50249999998395,-0.6409426927566528
58.75249999998281,-0.6145121455192566
60.00249999998167,-0.590295672416687
61.252499999980536,-0.567619264125824
62.5024999999794,-0.545913815498352
63.75249999997826,-0.5246709585189819
65.00249999997713,-0.5034526586532593
66.252499999976,-0.4819226861000061
67.50249999997486,-0.45988601446151733
68.75249999997372,-0.4373108148574829
70.00249999997258,-0.4143165647983551
71.25249999997145,-0.39114075899124146
72.50249999997031,-0.36808308959007263
73.75249999996917,-0.345440149307251
75.00249999996804,-0.3234555721282959
76.2524999999669,-0.30229294300079346
77.50249999996576,-0.28203585743904114
78.75249999996463,-0.2627057731151581
80.00249999996349,-0.24429558217525482
81.25249999996235,-0.22678875923156738
82.50249999996122,-0.21017611026763916
83.75249999996008,-0.19447562098503113
85.00249999995894,-0.17972537875175476
86.2524999999578,-0.1659814715385437
87.50249999995667,-0.153268963098526
88.75249999995553,-0.1415979266166687
90.0024999999544,-0.13097359240055084
91.25249999995326,-0.12138605862855911
92.50249999995212,-0.11282423138618469
93.75249999995098,-0.10526236146688461
95.00249999994985,-0.09867154806852341
96.25249999994871,-0.09301616996526718
97.50249999994757,-0.08825699239969254
98.75249999994644,-0.08435653150081635
100.0024999999453,-0.08127932250499725
101.25249999994416,-0.07898419350385666
102.50249999994303,-0.07742198556661606
103.75249999994189,-0.07654912024736404
105.00249999994075,-0.07631450891494751
106.25249999993962,-0.0766662061214447
107.50249999993848,-0.07755647599697113
108.75249999993734,-0.07893917709589005
110.0024999999362,-0.08076847344636917
111.25249999993507,-0.08300139009952545
112.50249999993393,-0.0855897068977356
113.7524999999328,-0.08849815279245377
115.00249999993166,-0.09168849885463715
116.25249999993052,-0.09511671960353851
117.50249999992938,-0.09875018894672394
118.75249999992825,-0.10255427658557892
120.00249999992711,-0.10650057345628738
121.25249999992597,-0.11055426299571991
122.50249999992484,-0.11468525230884552
123.7524999999237,-0.1188623458147049
