t,h_plus
0.0025,4.23893169454459e-08
1.2524999999999844,8.211208601949238e-09
2.5024999999999578,2.2295241706160596e-06
3.752499999999931,0.000236098378081806
5.002500000000082,0.023928986862301826
6.2525000000002775,1.3497498035430908
7.502500000000473,35.011722564697266
8.752500000000401,153.94659423828125
10.002500000000152,247.15771484375
11.252499999999904,278.7974548339844
12.502499999999655,497.74920654296875
13.752499999999406,3006.078369140625
15.002499999999158,9649.1337890625
16.25249999999909,10469.7998046875
17.502499999999728,7584.77001953125
18.752500000000367,4055.185791015625
20.002500000001007,3427.402587890625
21.252500000001646,2684.69970703125
22.502500000002286,1749.3978271484375
23.752500000002925,1580.9256591796875
25.002500000003565,1715.2293701171875
26.252500000004204,1923.942138671875
27.502500000004844,2123.58984375
28.752500000005483,2320.8603515625
30.002500000006123,2456.8955078125
31.252500000006762,2553.408203125
32.502500000006684,2636.52783203125
33.75250000000555,2718.167236328125
35.00250000000441,2759.6162109375
36.25250000000327,2742.246826171875
37.50250000000214,2683.44287109375
38.752500000001,2614.753662109375
40.00249999999986,2568.5791015625
41.252499999998726,2524.40478515625
42.50249999999759,2470.806640625
43.75249999999645,2406.66064453125
45.002499999995315,2341.826416015625
46.25249999999418,2270.292724609375
47.50249999999304,2188.63037109375
48.752499999991905,2102.5546875
50.00249999999077,2007.3421630859375
51.25249999998963,1897.391845703125
52.502499999988494,1777.1593017578125
53.75249999998736,1650.3297119140625
55.00249999998622,1508.68798828125
56.25249999998508,1355.8841552734375
57.50249999998395,1205.476318359375
58.75249999998281,1058.701416015625
60.00249999998167,922.8612060546875
61.252499999980536,811.8179931640625
62.5024999999794,722.06494140625
63.75249999997826,642.855712890625
65.00249999997713,568.727294921875
66.252499999976,504.7720947265625
67.50249999997486,456.1534423828125
68.75249999997372,422.29931640625
70.00249999997258,396.405517578125
71.25249999997145,380.29052734375
72.50249999997031,375.470458984375
73.75249999996917,375.1546630859375
75.00249999996804,372.1826171875
76.2524999999669,366.02783203125
77.50249999996576,360.2562255859375
78.75249999996463,359.4039306640625
80.00249999996349,358.7708740234375
81.25249999996235,354.64501953125
82.50249999996122,347.7359619140625
83.75249999996008,333.44921875
85.00249999995894,316.8787841796875
86.2524999999578,301.7923583984375
87.50249999995667,290.453369140625
88.75249999995553,286.14501953125
90.0024999999544,289.72412109375
91.25249999995326,298.0174560546875
92.50249999995212,306.7342529296875
93.75249999995098,312.147705078125
95.00249999994985,312.4332275390625
96.25249999994871,308.4197998046875
97.50249999994757,302.8729248046875
98.75249999994644,297.527587890625
100.0024999999453,290.6129150390625
101.25249999994416,280.2818603515625
102.50249999994303,266.3768310546875
103.75249999994189,249.7781982421875
105.00249999994075,234.9447021484375
106.25249999993962,223.95361328125
107.50249999993848,216.857666015625
108.75249999993734,211.7481689453125
110.0024999999362,208.08740234375
111.25249999993507,205.178466796875
112.50249999993393,202.86962890625
113.7524999999328,201.873291015625
115.00249999993166,205.213623046875
116.25249999993052,212.928955078125
117.50249999992938,221.95458984375
118.75249999992825,227.8028564453125
120.00249999992711,229.14599609375
121.25249999992597,227.3448486328125
122.50249999992484,223.69921875
123.7524999999237,219.8096923828125
