t,circ_pol
0.0025,4.009243439044507e-09
1.2524999999999844,2.5165882166114136e-06
2.5024999999999578,0.0001093097168127301
3.752499999999931,0.0007517631848307412
5.002500000000082,0.0016374183551196317
6.2525000000002775,0.00042653574811793524
7.502500000000473,0.0001116672577588264
8.752500000000401,0.00018860714971877674
10.002500000000152,0.0007173560855311997
11.252499999999904,0.0013707217743229104
12.502499999999655,0.0018174431163438308
13.752499999999406,0.0028300197783731225
15.002499999999158,0.005775409018462705
16.25249999999909,0.015591974452491225
17.502499999999728,0.11139852738169746
18.752500000000367,0.03610029203526594
20.002500000001007,0.014759332345996341
21.252500000001646,0.007460815565586259
22.502500000002286,0.005194464155957058
23.752500000002925,0.006181470844307174
25.002500000003565,0.007940771164647984
26.252500000004204,0.00843118852309155
27.502500000004844,0.007574925503206871
28.752500000005483,0.0058021695423995856
30.002500000006123,0.004060746474940637
31.252500000006762,0.0028750844392246375
32.502500000006684,0.0029916594167996922
33.75250000000555,0.00489488039159939
35.00250000000441,0.008657082571894738
36.25250000000327,0.014103294534540456
37.50250000000214,0.02086848031400916
38.752500000001,0.028448539719210755
40.00249999999986,0.036375855529676315
41.252499999998726,0.044454039136628896
42.50249999999759,0.052787617509612486
43.75249999999645,0.061651694425135156
45.002499999995315,0.07130121694606421
46.25249999999418,0.08187477491787006
47.50249999999304,0.0932928583950563
48.752499999991905,0.105284272122073
50.00249999999077,0.11745746151911662
51.25249999998963,0.129411999159806
52.502499999988494,0.14079406177811946
53.75249999998736,0.1513177577226236
55.00249999998622,0.16083642138810553
56.25249999998508,0.16931891627379858
57.50249999998395,0.1768042841378889
58.75249999998281,0.1833736611349406
60.00249999998167,0.18914478612898497
61.252499999980536,0.19427907720894533
62.5024999999794,0.1989721489122921
63.75249999997826,0.20343907294162042
65.00249999997713,0.20792647985644364
66.252499999976,0.21266876191357229
67.50249999997486,0.21786836072276658
68.75249999997372,0.22365460267609966
70.00249999997258,0.23008823508969756
71.25249999997145,0.23716225068216246
72.50249999997031,0.24481785266731296
73.75249999996917,0.25297356424503054
75.00249999996804,0.26156823457670636
76.2524999999669,0.2705607109842363
77.50249999996576,0.2799432936168759
78.75249999996463,0.289734328504026
80.00249999996349,0.29996583605568145
81.25249999996235,0.31069214076539464
82.50249999996122,0.3219569338903588
83.75249999996008,0.3337707465411158
85.00249999995894,0.34609155611477577
86.2524999999578,0.35879994324149217
87.50249999995667,0.3717740889776794
88.75249999995553,0.38485120158721414
90.0024999999544,0.3978396464051335
91.25249999995326,0.4105404898095282
92.50249999995212,0.42270136357197025
93.75249999995098,0.43407803136468065
95.00249999994985,0.4444215857463861
96.25249999994871,0.45347431623434553
97.50249999994757,0.46100500894172747
98.75249999994644,0.46680394652433715
100.0024999999453,0.4706901898952824
101.25249999994416,0.4725227499924245
102.50249999994303,0.4722520257148699
103.75249999994189,0.4698870753717279
105.00249999994075,0.4655320074410875
106.25249999993962,0.45934110000354134
107.50249999993848,0.45150955806581694
108.75249999993734,0.44223633861521483
110.0024999999362,0.4317712341316307
111.25249999993507,0.42034273081350254
112.50249999993393,0.4081802062807211
113.7524999999328,0.395501640382129
115.00249999993166,0.3825391482987168
116.25249999993052,0.3694914897636915
117.50249999992938,0.3564800977270498
118.75249999992825,0.34363654275812994
120.00249999992711,0.3310727468066031
121.25249999992597,0.3188860449356847
122.50249999992484,0.30712599370999
123.7524999999237,0.29582729545096415
